predicted_premium,actual_premium,decision,premium_tier
1034.7002136140318,1257.0,STANDARD,STANDARD
1036.4931026555794,621.0,STANDARD,STANDARD
1051.0253168480108,1002.0,STANDARD,STANDARD
1143.9027436857696,417.0,HIGH_RISK_RULE,REVIEW
1032.700046996933,137.0,STANDARD,STANDARD
1236.4071855676543,2988.0,ELEVATED,ELEVATED
1175.857193137699,893.0,STANDARD,STANDARD
1127.8467850162947,1446.0,STANDARD,STANDARD
1137.9623753600508,781.0,STANDARD,STANDARD
1052.3299540098235,1611.0,STANDARD,STANDARD
1061.2680032086967,1375.0,STANDARD,STANDARD
1114.5282410172406,2236.0,STANDARD,STANDARD
1145.1013003152277,659.0,STANDARD,STANDARD
1052.7310928223026,1166.0,STANDARD,STANDARD
1150.5509440052977,577.0,REVIEW_CREDIT_VEHICLE,REVIEW
1031.6644343816502,769.0,STANDARD,STANDARD
1133.127915963835,2113.0,STANDARD,STANDARD
1267.827712540581,1318.0,ELEVATED,ELEVATED
1134.6529365170736,3232.0,STANDARD,STANDARD
1115.7624028986913,523.0,HIGH_RISK_RULE,REVIEW
1129.4291971830899,112.0,HIGH_RISK_RULE,REVIEW
1059.9857230068076,236.0,REVIEW_SENIOR_SMOKER,REVIEW
1335.089635053488,119.0,REVIEW_CREDIT_VEHICLE,REVIEW
1094.8292797305037,2177.0,STANDARD,STANDARD
1236.9510406377467,816.0,ELEVATED,ELEVATED
1050.9328106695289,2868.0,STANDARD,STANDARD
1031.772867095766,28.0,STANDARD,STANDARD
1290.5076074391386,3100.0,ELEVATED,ELEVATED
1256.9959766693107,468.0,ELEVATED,ELEVATED
1154.387621738365,1653.0,STANDARD,STANDARD
1303.8160421397013,1592.0,REVIEW_SENIOR_SMOKER,REVIEW
1077.7067198219108,1022.0,STANDARD,STANDARD
1150.2426427294604,1313.0,REVIEW_CREDIT_VEHICLE,REVIEW
1034.7879080533053,536.0,STANDARD,STANDARD
1455.5516394932345,2660.0,ELEVATED,ELEVATED
1487.8951636081576,45.0,ELEVATED,ELEVATED
1373.4048800089115,601.0,ELEVATED,ELEVATED
1073.45206399326,1199.0,STANDARD,STANDARD
1060.7182946578685,505.0,STANDARD,STANDARD
737.7299932952893,916.0,STANDARD,STANDARD
753.0400596330576,346.0,REVIEW_SENIOR_SMOKER,REVIEW
1143.2946170217945,874.0,STANDARD,STANDARD
1052.298034215404,2864.0,REVIEW_SENIOR_SMOKER,REVIEW
1018.7145314824305,917.0,REVIEW_SENIOR_SMOKER,REVIEW
1152.2242095346744,1032.0,STANDARD,STANDARD
1258.5848166602234,110.0,ELEVATED,ELEVATED
1047.381879067187,1372.0,STANDARD,STANDARD
1172.3771995863126,1196.0,STANDARD,STANDARD
1087.0860263133552,360.0,STANDARD,STANDARD
1135.1294678219506,1269.0,STANDARD,STANDARD
1040.6343863882478,1340.0,REVIEW_SENIOR_SMOKER,REVIEW
1202.330292351893,2925.0,ELEVATED,ELEVATED
1041.5833812910628,742.0,STANDARD,STANDARD
1170.5414954330186,514.0,STANDARD,STANDARD
1042.0451426708298,1810.0,STANDARD,STANDARD
1446.651471657669,2421.0,ELEVATED,ELEVATED
1056.5183134973631,231.0,STANDARD,STANDARD
1139.789378286918,703.0,STANDARD,STANDARD
1119.9191614809395,459.0,REVIEW_CREDIT_VEHICLE,REVIEW
1051.4094686837648,473.0,STANDARD,STANDARD
1130.808895217747,394.0,STANDARD,STANDARD
1159.2369766182267,1154.0,REVIEW_CREDIT_VEHICLE,REVIEW
1010.0147979083689,675.0,STANDARD,STANDARD
1249.8919010923864,130.0,ELEVATED,ELEVATED
1435.7847332956926,1713.0,HIGH_RISK_RULE,REVIEW
1034.6034333798939,1581.0,STANDARD,STANDARD
1009.1050416271007,459.0,STANDARD,STANDARD
1059.3313332038158,841.0,STANDARD,STANDARD
1195.3337772846683,1603.0,STANDARD,STANDARD
1054.551969642306,121.0,STANDARD,STANDARD
1131.6402342443707,753.0,REVIEW_CREDIT_VEHICLE,REVIEW
1148.7560521771056,2852.0,STANDARD,STANDARD
762.6213283687449,393.0,STANDARD,STANDARD
1151.186095542159,687.0,STANDARD,STANDARD
1187.6435942872165,544.0,STANDARD,STANDARD
1291.362794188149,1905.0,HIGH_RISK_RULE,REVIEW
1318.670283958154,2136.0,ELEVATED,ELEVATED
1126.6891009084945,542.0,STANDARD,STANDARD
1054.4286689314338,684.0,STANDARD,STANDARD
1141.1638771202402,310.0,STANDARD,STANDARD
1120.8827155952522,683.0,REVIEW_CREDIT_VEHICLE,REVIEW
1154.0077745102415,809.0,STANDARD,STANDARD
1032.700046996933,827.0,STANDARD,STANDARD
1059.2853205487115,1700.0,STANDARD,STANDARD
1288.4621503384094,1726.0,ELEVATED,ELEVATED
1435.1278560652897,40.0,REVIEW_SENIOR_SMOKER,REVIEW
1053.9358798692297,721.0,STANDARD,STANDARD
1039.7296243924627,1341.0,STANDARD,STANDARD
1070.3264553816882,2571.0,STANDARD,STANDARD
1234.2005648009463,3714.0,ELEVATED,ELEVATED
1077.8853699849271,923.0,STANDARD,STANDARD
1050.8863203201215,56.0,STANDARD,STANDARD
1034.8401737854372,611.0,STANDARD,STANDARD
1051.5932524548691,1414.0,STANDARD,STANDARD
1071.3581426242247,649.0,STANDARD,STANDARD
1077.408506316982,996.0,STANDARD,STANDARD
1059.3300793715555,705.0,STANDARD,STANDARD
1141.3053611741211,1430.0,REVIEW_CREDIT_VEHICLE,REVIEW
1132.2030474249411,2428.0,REVIEW_CREDIT_VEHICLE,REVIEW
1103.9645450985095,528.0,STANDARD,STANDARD
1172.2752384875419,2301.0,STANDARD,STANDARD
1260.863212732439,468.0,ELEVATED,ELEVATED
1169.5984370141277,454.0,REVIEW_CREDIT_VEHICLE,REVIEW
1161.9246214823768,1697.0,STANDARD,STANDARD
1052.3158131108241,26.0,STANDARD,STANDARD
936.2489298669733,362.0,STANDARD,STANDARD
1134.18149478407,1758.0,STANDARD,STANDARD
1147.518174369524,2089.0,REVIEW_CREDIT_VEHICLE,REVIEW
768.4637132136511,2516.0,STANDARD,STANDARD
1054.6851333348857,1561.0,STANDARD,STANDARD
1057.6130545839694,1228.0,STANDARD,STANDARD
1128.981458611917,1224.0,HIGH_RISK_RULE,REVIEW
1055.7098001079146,890.0,STANDARD,STANDARD
1036.2310735408457,803.0,STANDARD,STANDARD
1137.5819954733802,362.0,STANDARD,STANDARD
1184.902291875592,1085.0,STANDARD,STANDARD
1055.2740540952925,1673.0,STANDARD,STANDARD
1051.9893649833405,2549.0,STANDARD,STANDARD
1035.2152192866918,255.0,STANDARD,STANDARD
1058.8240917472904,1420.0,REVIEW_SENIOR_SMOKER,REVIEW
1015.5573721270418,511.0,STANDARD,STANDARD
1056.6410260552445,24.0,STANDARD,STANDARD
1293.644006177521,1204.0,ELEVATED,ELEVATED
1160.9219980488838,556.0,STANDARD,STANDARD
1104.8604034874336,1434.0,STANDARD,STANDARD
1087.5120228226485,2670.0,STANDARD,STANDARD
1196.777234440773,377.0,STANDARD,STANDARD
1034.7002136140318,1548.0,STANDARD,STANDARD
1024.487946520907,22.0,STANDARD,STANDARD
1141.5805122261293,605.0,REVIEW_CREDIT_VEHICLE,REVIEW
1025.9054898537463,1219.0,STANDARD,STANDARD
1141.0476176034535,619.0,STANDARD,STANDARD
1002.7208043621781,788.0,STANDARD,STANDARD
1004.4539286040454,366.0,STANDARD,STANDARD
1044.1920324682378,1537.0,STANDARD,STANDARD
1036.5473136873138,705.0,STANDARD,STANDARD
1046.5551518163318,792.0,STANDARD,STANDARD
1057.7552764781829,1534.0,STANDARD,STANDARD
1058.3024383123536,467.0,STANDARD,STANDARD
1102.0936163793478,654.0,STANDARD,STANDARD
1043.1166186560833,1693.0,STANDARD,STANDARD
1095.273414294295,2918.0,HIGH_RISK_RULE,REVIEW
1140.2487322736406,168.0,REVIEW_CREDIT_VEHICLE,REVIEW
1154.7491616574446,845.0,STANDARD,STANDARD
1034.4967780876902,26.0,STANDARD,STANDARD
1047.0183001278826,438.0,STANDARD,STANDARD
1094.3019935078253,1507.0,STANDARD,STANDARD
1034.4971246388282,446.0,STANDARD,STANDARD
1151.6767163032707,194.0,REVIEW_CREDIT_VEHICLE,REVIEW
1035.1707164258262,1004.0,STANDARD,STANDARD
1132.134779477119,563.0,REVIEW_CREDIT_VEHICLE,REVIEW
1052.0253990334656,1875.0,STANDARD,STANDARD
1141.1885297193758,1454.0,STANDARD,STANDARD
1048.8085776946862,1008.0,STANDARD,STANDARD
1144.8398855895407,618.0,STANDARD,STANDARD
1053.0970456177995,507.0,STANDARD,STANDARD
1056.0117172163214,1160.0,STANDARD,STANDARD
1058.01271677205,1466.0,STANDARD,STANDARD
1165.241066077287,923.0,STANDARD,STANDARD
1053.484698270785,1052.0,STANDARD,STANDARD
1009.424685378321,410.0,STANDARD,STANDARD
1040.3904580707429,3279.0,STANDARD,STANDARD
1073.1051883373068,1312.0,STANDARD,STANDARD
1022.416178684347,1054.0,STANDARD,STANDARD
1039.843527621612,220.0,STANDARD,STANDARD
1126.1925840800955,470.0,STANDARD,STANDARD
1056.3472799587967,955.0,STANDARD,STANDARD
1010.0147979083689,1238.0,STANDARD,STANDARD
1050.642916384554,1038.0,STANDARD,STANDARD
1058.5402927487373,376.0,STANDARD,STANDARD
1147.3464546442963,888.0,REVIEW_CREDIT_VEHICLE,REVIEW
1048.7731755832854,890.0,STANDARD,STANDARD
1106.9298179468572,23.0,REVIEW_CREDIT_VEHICLE,REVIEW
1048.6187068056315,1120.0,STANDARD,STANDARD
1031.8080325422598,622.0,STANDARD,STANDARD
1199.840446650119,2180.0,STANDARD,STANDARD
1132.9101139549741,397.0,STANDARD,STANDARD
746.810061204798,393.0,STANDARD,STANDARD
1130.1000628785725,1016.0,REVIEW_CREDIT_VEHICLE,REVIEW
1129.1602728324392,229.0,STANDARD,STANDARD
1082.6913221342152,1180.0,REVIEW_SENIOR_SMOKER,REVIEW
1287.5486450345818,30.0,ELEVATED,ELEVATED
1054.9872108256234,1403.0,STANDARD,STANDARD
1168.2515711388126,469.0,STANDARD,STANDARD
1073.826458089488,1372.0,STANDARD,STANDARD
1057.2056610632956,955.0,STANDARD,STANDARD
1152.0281839655704,27.0,STANDARD,STANDARD
1031.142264084668,204.0,STANDARD,STANDARD
1492.9565761990743,2093.0,ELEVATED,ELEVATED
1085.3515886632883,1074.0,STANDARD,STANDARD
1288.932903242275,2122.0,ELEVATED,ELEVATED
740.7468190654369,120.0,REVIEW_SENIOR_SMOKER,REVIEW
916.6258378953816,275.0,STANDARD,STANDARD
1042.3099007002518,1083.0,STANDARD,STANDARD
1023.5917542079701,1096.0,STANDARD,STANDARD
1107.3658434584925,1475.0,STANDARD,STANDARD
1395.5847865168014,1046.0,ELEVATED,ELEVATED
1128.4331675947938,882.0,STANDARD,STANDARD
1113.6849594239686,614.0,HIGH_RISK_RULE,REVIEW
1137.560168829446,291.0,STANDARD,STANDARD
1156.9467085233453,110.0,STANDARD,STANDARD
1051.040298108908,1839.0,STANDARD,STANDARD
1036.8812727815673,1127.0,STANDARD,STANDARD
1110.034296415085,393.0,STANDARD,STANDARD
1436.160662765992,514.0,ELEVATED,ELEVATED
1039.2435046916908,642.0,STANDARD,STANDARD
1039.8102153619498,1320.0,STANDARD,STANDARD
1048.6733730662186,927.0,REVIEW_SENIOR_SMOKER,REVIEW
1182.8276569308332,40.0,STANDARD,STANDARD
1011.895601318251,226.0,STANDARD,STANDARD
1041.271192557688,2519.0,STANDARD,STANDARD
1178.131866781562,203.0,HIGH_RISK_RULE,REVIEW
1166.339488516429,1873.0,STANDARD,STANDARD
1114.264340717064,1355.0,STANDARD,STANDARD
1177.972733343023,478.0,STANDARD,STANDARD
1035.2646131086483,1034.0,REVIEW_SENIOR_SMOKER,REVIEW
1034.1351038105431,101.0,STANDARD,STANDARD
1115.111314520844,242.0,HIGH_RISK_RULE,REVIEW
1053.2662315518216,1377.0,STANDARD,STANDARD
1036.476099223049,1340.0,STANDARD,STANDARD
1150.1702286056698,1634.0,STANDARD,STANDARD
1139.43350495417,1388.0,STANDARD,STANDARD
1178.4820109494121,1011.0,STANDARD,STANDARD
1033.388612446364,1425.0,STANDARD,STANDARD
1064.8472757857123,1762.0,STANDARD,STANDARD
1136.0203560413202,1326.0,STANDARD,STANDARD
1039.559887978548,1059.0,STANDARD,STANDARD
1384.5582247143018,2134.0,ELEVATED,ELEVATED
1048.2238150791825,331.0,STANDARD,STANDARD
1045.4158010095605,906.0,STANDARD,STANDARD
1095.4401375903062,656.0,STANDARD,STANDARD
1035.2025127798609,1436.0,STANDARD,STANDARD
1039.8986863154578,656.0,STANDARD,STANDARD
1038.0894924419306,581.0,STANDARD,STANDARD
1027.7089795359693,1487.0,STANDARD,STANDARD
1059.5550981806482,1027.0,STANDARD,STANDARD
1111.6156733034766,919.0,STANDARD,STANDARD
1051.9272368105997,1657.0,STANDARD,STANDARD
1153.6095169209182,454.0,STANDARD,STANDARD
1270.364381418082,30.0,ELEVATED,ELEVATED
1056.877373718631,1420.0,STANDARD,STANDARD
1049.8577061941858,742.0,STANDARD,STANDARD
1131.62527606752,778.0,STANDARD,STANDARD
743.88813052212,152.0,STANDARD,STANDARD
1051.1873697175934,212.0,STANDARD,STANDARD
1159.6431125850404,1142.0,STANDARD,STANDARD
1053.7253093100028,684.0,STANDARD,STANDARD
1136.2648125610883,1295.0,REVIEW_CREDIT_VEHICLE,REVIEW
1128.1979185298599,2110.0,STANDARD,STANDARD
1047.0385502916088,2864.0,REVIEW_SENIOR_SMOKER,REVIEW
1139.9676736364274,547.0,STANDARD,STANDARD
1049.046037486841,556.0,STANDARD,STANDARD
1050.9328106695289,539.0,STANDARD,STANDARD
1030.6377352042434,1053.0,STANDARD,STANDARD
1084.1936758630209,646.0,STANDARD,STANDARD
1034.3896628586078,718.0,STANDARD,STANDARD
1031.9189934297146,2823.0,STANDARD,STANDARD
1140.7281277488005,1170.0,REVIEW_CREDIT_VEHICLE,REVIEW
1027.359194839337,91.0,STANDARD,STANDARD
1184.4694576954328,1166.0,HIGH_RISK_RULE,REVIEW
1141.8433516934806,3514.0,STANDARD,STANDARD
1188.7649833561052,1342.0,STANDARD,STANDARD
1396.80944642923,3073.0,HIGH_RISK_RULE,REVIEW
1190.8187377208583,491.0,HIGH_RISK_RULE,REVIEW
1161.620692669467,2437.0,STANDARD,STANDARD
1192.9431804436751,1829.0,REVIEW_CREDIT_VEHICLE,REVIEW
1112.732683386915,2414.0,STANDARD,STANDARD
707.3847063216408,269.0,STANDARD,STANDARD
1165.49507664477,30.0,STANDARD,STANDARD
1474.1547328888087,2122.0,ELEVATED,ELEVATED
1034.2856088874764,1365.0,STANDARD,STANDARD
1057.2712657457516,817.0,STANDARD,STANDARD
1108.8041125307486,1337.0,STANDARD,STANDARD
1061.641095057871,1336.0,STANDARD,STANDARD
1138.9970239558163,259.0,STANDARD,STANDARD
1101.6092620988918,1620.0,STANDARD,STANDARD
1149.8000598263257,910.0,STANDARD,STANDARD
1114.395591081793,659.0,HIGH_RISK_RULE,REVIEW
1034.8056115823981,131.0,REVIEW_SENIOR_SMOKER,REVIEW
1361.8496527511393,2045.0,ELEVATED,ELEVATED
1059.237278307254,609.0,STANDARD,STANDARD
1147.5052523028112,861.0,STANDARD,STANDARD
1089.3453275138427,1264.0,STANDARD,STANDARD
1130.155480828611,647.0,STANDARD,STANDARD
1162.967803385608,871.0,STANDARD,STANDARD
1140.63330494434,2309.0,REVIEW_CREDIT_VEHICLE,REVIEW
1486.7411712298633,2686.0,ELEVATED,ELEVATED
1461.9305760539967,3937.0,ELEVATED,ELEVATED
1049.5334670556306,942.0,STANDARD,STANDARD
1088.4692933427739,422.0,STANDARD,STANDARD
1048.3960429054687,1077.0,STANDARD,STANDARD
1041.9612212887791,801.0,STANDARD,STANDARD
1215.6632099480355,1622.0,ELEVATED,ELEVATED
1031.6644343816502,2339.0,STANDARD,STANDARD
1339.2021111664644,38.0,ELEVATED,ELEVATED
1138.3712405270553,813.0,STANDARD,STANDARD
1198.3729283820844,703.0,STANDARD,STANDARD
1131.3244820050554,2226.0,REVIEW_CREDIT_VEHICLE,REVIEW
937.0317493686243,49.0,STANDARD,STANDARD
1115.2418181411658,38.0,STANDARD,STANDARD
1164.8506681303663,1499.0,STANDARD,STANDARD
1032.700046996933,654.0,STANDARD,STANDARD
1158.5470157033528,1302.0,REVIEW_CREDIT_VEHICLE,REVIEW
1168.092654693581,1824.0,REVIEW_CREDIT_VEHICLE,REVIEW
1049.6835852273064,739.0,STANDARD,STANDARD
1129.0902281765234,392.0,STANDARD,STANDARD
1032.5895012015694,471.0,STANDARD,STANDARD
1060.3747170197282,1537.0,STANDARD,STANDARD
738.4308736608791,391.0,STANDARD,STANDARD
1100.5356088090255,2155.0,STANDARD,STANDARD
1058.6756353432722,556.0,STANDARD,STANDARD
1056.7516168996501,1055.0,STANDARD,STANDARD
1093.4768785497902,1035.0,STANDARD,STANDARD
1068.02172441516,561.0,STANDARD,STANDARD
1032.474548670957,827.0,STANDARD,STANDARD
1100.2503987856323,34.0,STANDARD,STANDARD
1070.013412567661,557.0,STANDARD,STANDARD
1031.6644343816502,671.0,STANDARD,STANDARD
1057.0387267193248,977.0,STANDARD,STANDARD
1066.1992557549165,1094.0,STANDARD,STANDARD
1074.6296353134808,418.0,STANDARD,STANDARD
1032.5895012015694,1119.0,REVIEW_SENIOR_SMOKER,REVIEW
1025.4172699234764,2746.0,REVIEW_SENIOR_SMOKER,REVIEW
1045.7302478446345,1501.0,STANDARD,STANDARD
1396.8451157570705,2208.0,HIGH_RISK_RULE,REVIEW
1324.605531759819,3622.0,ELEVATED,ELEVATED
1154.6737853854163,1807.0,REVIEW_CREDIT_VEHICLE,REVIEW
1032.334942153505,662.0,STANDARD,STANDARD
1048.999968877233,623.0,REVIEW_SENIOR_SMOKER,REVIEW
1053.1991783142753,631.0,STANDARD,STANDARD
1252.1875362194228,884.0,ELEVATED,ELEVATED
1135.7815231820798,1758.0,REVIEW_CREDIT_VEHICLE,REVIEW
1050.9328106695289,1759.0,STANDARD,STANDARD
1144.4283215070923,867.0,STANDARD,STANDARD
1125.412178629596,1329.0,REVIEW_CREDIT_VEHICLE,REVIEW
1096.5590319887538,24.0,STANDARD,STANDARD
1144.3512944840238,930.0,STANDARD,STANDARD
1137.921055169886,822.0,REVIEW_CREDIT_VEHICLE,REVIEW
1051.1883698518793,586.0,STANDARD,STANDARD
1156.6413730025013,2443.0,STANDARD,STANDARD
1145.1057234418531,809.0,STANDARD,STANDARD
732.1160935713774,313.0,STANDARD,STANDARD
1123.5484818250561,511.0,STANDARD,STANDARD
984.0244535409126,131.0,STANDARD,STANDARD
1155.6117416104723,2747.0,STANDARD,STANDARD
726.6260001465963,2454.0,STANDARD,STANDARD
1158.1614001568344,571.0,STANDARD,STANDARD
1139.0710639857523,1331.0,STANDARD,STANDARD
1053.5251734201263,1714.0,STANDARD,STANDARD
1158.8825741333974,2753.0,STANDARD,STANDARD
1055.6895511768605,679.0,STANDARD,STANDARD
749.348053450188,952.0,STANDARD,STANDARD
1031.8633572632941,1341.0,STANDARD,STANDARD
1162.9817481207656,511.0,STANDARD,STANDARD
1046.9209061753108,1603.0,STANDARD,STANDARD
1148.996948205513,1206.0,STANDARD,STANDARD
1049.1918344361716,1713.0,STANDARD,STANDARD
1347.6679957020556,2528.0,ELEVATED,ELEVATED
1153.874625976246,2172.0,STANDARD,STANDARD
1114.324563027913,1836.0,STANDARD,STANDARD
1036.9674475165834,1753.0,STANDARD,STANDARD
1342.5656628514057,2077.0,ELEVATED,ELEVATED
1054.0591779589656,568.0,STANDARD,STANDARD
1055.4265824997904,434.0,STANDARD,STANDARD
1034.6008320588217,1739.0,STANDARD,STANDARD
1131.2758905757678,834.0,REVIEW_SENIOR_SMOKER,REVIEW
764.285615037072,2385.0,STANDARD,STANDARD
1052.2227928891239,476.0,STANDARD,STANDARD
1044.1584359958092,2196.0,STANDARD,STANDARD
1035.841224197681,739.0,STANDARD,STANDARD
1121.1876606801047,2124.0,STANDARD,STANDARD
1049.5634455539441,839.0,STANDARD,STANDARD
1034.540167935541,69.0,STANDARD,STANDARD
747.5028114611575,224.0,STANDARD,STANDARD
1032.0274261438308,311.0,STANDARD,STANDARD
1130.7505236005763,1135.0,STANDARD,STANDARD
1050.825448353643,881.0,STANDARD,STANDARD
1041.7891039297472,1136.0,STANDARD,STANDARD
1139.0657395269864,892.0,STANDARD,STANDARD
1036.323483201929,3128.0,STANDARD,STANDARD
1148.3749795436765,956.0,STANDARD,STANDARD
773.1702655457458,3972.0,STANDARD,STANDARD
1051.708946121096,2905.0,STANDARD,STANDARD
727.5457596278991,312.0,STANDARD,STANDARD
1039.757922161172,2196.0,STANDARD,STANDARD
1042.4510284775488,562.0,STANDARD,STANDARD
799.5161183910055,230.0,STANDARD,STANDARD
1195.1913062821689,675.0,STANDARD,STANDARD
1145.3204624775888,2915.0,STANDARD,STANDARD
1207.751921190813,1267.0,ELEVATED,ELEVATED
1032.7445498577986,537.0,STANDARD,STANDARD
1454.1586777239472,607.0,REVIEW_SENIOR_SMOKER,REVIEW
1050.2158125482665,1132.0,STANDARD,STANDARD
1138.048395783866,1390.0,STANDARD,STANDARD
1043.3552407753157,130.0,STANDARD,STANDARD
735.8831162080304,102.0,STANDARD,STANDARD
1361.8735921178384,540.0,ELEVATED,ELEVATED
1136.3612300884377,364.0,STANDARD,STANDARD
1240.998478507768,1031.0,ELEVATED,ELEVATED
1142.0089940981045,480.0,STANDARD,STANDARD
1135.9402941422477,601.0,STANDARD,STANDARD
1039.459918143819,115.0,STANDARD,STANDARD
800.9584270463382,86.0,STANDARD,STANDARD
1052.3299540098235,821.0,STANDARD,STANDARD
1058.6756353432722,1031.0,STANDARD,STANDARD
1337.0837096148496,2108.0,ELEVATED,ELEVATED
1389.6096438037202,258.0,ELEVATED,ELEVATED
1070.1600440616232,4749.0,HIGH_RISK_RULE,REVIEW
1134.8525002889085,808.0,STANDARD,STANDARD
1296.3621149478904,1270.0,ELEVATED,ELEVATED
1050.4075253394503,735.0,STANDARD,STANDARD
1053.2088706043567,824.0,STANDARD,STANDARD
1125.272236270357,377.0,STANDARD,STANDARD
1132.0877801913414,928.0,STANDARD,STANDARD
1181.4268253190116,1776.0,STANDARD,STANDARD
1048.0432448789793,1237.0,STANDARD,STANDARD
735.7779619714971,211.0,STANDARD,STANDARD
1171.2113771356205,1276.0,REVIEW_SENIOR_SMOKER,REVIEW
1204.1952185988534,1294.0,ELEVATED,ELEVATED
1322.145187286073,2968.0,ELEVATED,ELEVATED
1048.637199329189,726.0,STANDARD,STANDARD
1104.72440132568,587.0,HIGH_RISK_RULE,REVIEW
1056.651883897314,917.0,STANDARD,STANDARD
1052.9247830708916,453.0,STANDARD,STANDARD
1137.008711307587,33.0,STANDARD,STANDARD
1143.1118365930786,3237.0,STANDARD,STANDARD
1216.3010907189564,1123.0,ELEVATED,ELEVATED
753.6239918052528,306.0,STANDARD,STANDARD
1142.2756689250048,27.0,HIGH_RISK_RULE,REVIEW
1063.1664930678362,1086.0,REVIEW_SENIOR_SMOKER,REVIEW
1141.0321322696893,306.0,STANDARD,STANDARD
1055.867383642647,761.0,STANDARD,STANDARD
1047.739042004563,2837.0,STANDARD,STANDARD
1067.8177204773647,447.0,STANDARD,STANDARD
1145.5795601448121,562.0,STANDARD,STANDARD
1051.3332277905693,1837.0,STANDARD,STANDARD
1065.1508003295064,615.0,STANDARD,STANDARD
1035.1707164258262,1132.0,STANDARD,STANDARD
1019.2659858768152,711.0,STANDARD,STANDARD
1284.285865881871,2031.0,REVIEW_CREDIT_VEHICLE,REVIEW
1036.323483201929,597.0,STANDARD,STANDARD
1055.8707855865282,431.0,STANDARD,STANDARD
1153.8396630522143,508.0,STANDARD,STANDARD
1146.6617587716732,104.0,STANDARD,STANDARD
1055.650847701942,531.0,STANDARD,STANDARD
1107.1661562470026,3536.0,STANDARD,STANDARD
1150.398590777954,728.0,STANDARD,STANDARD
1209.6575193515075,221.0,ELEVATED,ELEVATED
1109.8438683321438,987.0,HIGH_RISK_RULE,REVIEW
1056.625387149974,2811.0,STANDARD,STANDARD
1022.2748203508179,1210.0,STANDARD,STANDARD
1035.841224197681,1444.0,STANDARD,STANDARD
1041.6927933158665,691.0,STANDARD,STANDARD
1189.5996754451883,996.0,STANDARD,STANDARD
1031.6644343816502,148.0,STANDARD,STANDARD
1043.6616869058769,3363.0,STANDARD,STANDARD
1080.6194704829616,917.0,STANDARD,STANDARD
1121.0701453989946,566.0,STANDARD,STANDARD
1145.0682167010186,1241.0,STANDARD,STANDARD
1177.8469147266796,37.0,STANDARD,STANDARD
1214.8019435887725,37.0,REVIEW_CREDIT_VEHICLE,REVIEW
1170.6167576299122,1604.0,STANDARD,STANDARD
1036.6149711129137,1048.0,STANDARD,STANDARD
1144.6287938336507,1403.0,STANDARD,STANDARD
1138.492493027364,1086.0,STANDARD,STANDARD
1090.536332366908,35.0,STANDARD,STANDARD
1051.8324174683723,462.0,STANDARD,STANDARD
1132.8044658291,1403.0,STANDARD,STANDARD
724.7878843585974,397.0,STANDARD,STANDARD
940.6028207738387,320.0,STANDARD,STANDARD
1163.184263106995,1620.0,STANDARD,STANDARD
962.0494661672061,1721.0,STANDARD,STANDARD
1218.549105456264,2293.0,ELEVATED,ELEVATED
1043.3339925807402,1737.0,STANDARD,STANDARD
731.0764646485618,100.0,STANDARD,STANDARD
1215.653236129253,254.0,ELEVATED,ELEVATED
1142.1340748360128,688.0,STANDARD,STANDARD
1117.2799422792307,768.0,HIGH_RISK_RULE,REVIEW
1117.2958360587095,2023.0,REVIEW_CREDIT_VEHICLE,REVIEW
1058.28454910662,933.0,STANDARD,STANDARD
738.132088574223,303.0,STANDARD,STANDARD
1169.5169384823303,195.0,STANDARD,STANDARD
1061.426649793738,101.0,REVIEW_SENIOR_SMOKER,REVIEW
1168.5185659280098,967.0,REVIEW_CREDIT_VEHICLE,REVIEW
1174.6796245956161,1656.0,STANDARD,STANDARD
1206.8713323643578,1773.0,ELEVATED,ELEVATED
1057.141781138798,1758.0,STANDARD,STANDARD
1107.7988870454947,2898.0,REVIEW_SENIOR_SMOKER,REVIEW
1185.8168445546414,545.0,STANDARD,STANDARD
740.3353840221052,329.0,STANDARD,STANDARD
1051.5096465796032,556.0,STANDARD,STANDARD
1313.3472192752236,2941.0,ELEVATED,ELEVATED
1057.2120808242375,803.0,STANDARD,STANDARD
1042.9086334200797,952.0,STANDARD,STANDARD
1162.085935432023,593.0,STANDARD,STANDARD
1035.8362271754193,1273.0,STANDARD,STANDARD
1164.6543726983386,584.0,STANDARD,STANDARD
1065.7776786768718,3027.0,STANDARD,STANDARD
1031.2786723052347,454.0,STANDARD,STANDARD
1049.9585036493124,735.0,STANDARD,STANDARD
1054.1224859895376,1802.0,STANDARD,STANDARD
1122.6790733137905,338.0,STANDARD,STANDARD
1059.2318482274877,2439.0,STANDARD,STANDARD
1030.6694062567797,478.0,STANDARD,STANDARD
1189.0074943533245,881.0,STANDARD,STANDARD
1056.2494663767536,50.0,STANDARD,STANDARD
918.6957734653906,37.0,STANDARD,STANDARD
1070.449388393315,629.0,STANDARD,STANDARD
1034.3896628586078,2229.0,STANDARD,STANDARD
1025.6080060304862,799.0,STANDARD,STANDARD
1058.3370172012326,312.0,STANDARD,STANDARD
1033.9136424976105,569.0,STANDARD,STANDARD
1066.4750358803706,728.0,STANDARD,STANDARD
1182.713830431649,710.0,REVIEW_CREDIT_VEHICLE,REVIEW
1427.080906964146,404.0,ELEVATED,ELEVATED
1130.2866754836043,727.0,HIGH_RISK_RULE,REVIEW
1057.041568098093,801.0,STANDARD,STANDARD
